Highest Charting Position,Number of Times Charted,Song Name,Streams,Artist,Artist Followers,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration (ms),Valence
139,2,YAYA,"4,729,070",6ix9ine,6514102,60,0.672,0.733,-5.377,0.0566,0.00289,0.199,105.043,149857,0.354
158,1,Tunnel Vision (Outro),"4,907,751",Pop Smoke,6852509,60,0.718,0.66,-7.39,0.325,0.363,0.159,142.879,132587,0.659
75,1,Sine From Above (with Elton John),"7,734,309",Lady Gaga,18585963,60,0.642,0.792,-5.746,0.0488,0.158,0.68,122.965,244880,0.0903
183,1,SKRR,"4,629,320","KALIM, Ufo361",218931,60,0.803,0.649,-6.599,0.132,0.163,0.152,125.038,119040,0.584
92,1,WUNNA,"6,384,306",Gunna,3337982,60,0.89,0.455,-9,0.255,0.0217,0.11,148.009,158240,0.313
105,1,All Bad (feat. Lil Uzi Vert),"6,194,224",Future,10491105,60,0.931,0.667,-7.043,0.318,0.0144,0.15,142.039,207739,0.667
67,1,Landed,"8,355,036",Drake,56327031,60,0.881,0.636,-4.629,0.287,0.00606,0.111,163.949,152195,0.715
68,1,When To Say When,"8,304,928",Drake,56327031,60,0.41,0.82,-6.808,0.533,0.252,0.538,170.718,223124,0.526
147,1,Leaders (feat. NAV),"5,496,780",Lil Uzi Vert,11821805,60,0.95,0.654,-5.895,0.307,0.0744,0.138,132.936,194844,0.886
52,2,I'm Sorry,"4,818,039",Lil Uzi Vert,11821805,60,0.858,0.547,-5.822,0.29,0.213,0.104,128.02,211883,0.303
73,1,You Better Move,"9,533,898",Lil Uzi Vert,11821805,60,0.842,0.556,-6.793,0.442,0.159,0.204,118.836,196639,0.306
70,2,"I Do It (ft. Big Sean, Lil Baby)","5,561,205",Lil Wayne,10710088,60,0.804,0.528,-3.231,0.378,0.125,0.41,138.005,184440,0.321
62,1,I Can See,"10,086,930",Mac Miller,6189454,60,0.699,0.503,-9.922,0.0882,0.391,0.0996,114.86,220853,0.0546
83,1,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","8,695,060",Eminem,46814751,60,0.458,0.966,-2.107,0.384,0.14,0.11,183.586,286960,0.356
102,1,Little Engine,"7,913,461",Eminem,46814751,60,0.769,0.811,-4.162,0.228,0.0234,0.0451,155.081,177293,0.76
113,1,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)","7,115,414",Eminem,46814751,60,0.635,0.543,-5.941,0.067,0.0454,0.272,98.743,303000,0.036
139,1,That's On Me,"6,462,701",Mac Miller,6189454,60,0.583,0.499,-10.086,0.0261,0.591,0.33,155.199,217868,0.342
198,1,Surtada - Remix Brega Funk,"4,607,385","Dadá Boladão, Tati Zaqui, OIK",208630,60,0.832,0.55,-7.026,0.0587,0.249,0.182,154.064,152784,0.881
15,6,Mistletoe,"10,609,206",Justin Bieber,48544923,59,0.657,0.56,-9.049,0.0467,0.498,0.0794,161.993,182947,0.854
139,1,Heaven On Earth,"7,117,347",Kid Cudi,5002317,59,0.786,0.61,-6.736,0.0558,0.379,0.0765,130.036,201093,0.228
162,1,Tik Tok (feat. Marracash & Guè Pequeno),"5,504,912",Sfera Ebbasta,4430628,59,0.723,0.673,-7.636,0.137,0.0985,0.323,120.046,230389,0.302
183,1,Ihr Hobby,"4,723,116","Bonez MC, Maxwell",1683006,59,0.774,0.814,-6.145,0.0584,0.204,0.118,109.019,185330,0.254
141,1,Sie ruft,"5,752,169",Apache 207,1674348,59,0.819,0.507,-7.336,0.0881,0.482,0.105,130.009,152013,0.634
149,1,Over Your Head,"5,534,361","Future, Lil Uzi Vert",10491105,59,0.773,0.742,-5.453,0.162,0.00198,0.558,148.949,186843,0.35
112,1,Juice WRLD Speaks From Heaven - Outro,"6,682,917",Juice WRLD,19102888,59,0.392,0.373,-14.097,0.0968,0.991,0.545,121.678,30583,0.519
114,1,Bad Bitch From Tokyo (Intro),"6,144,736",Pop Smoke,6852509,59,0.645,0.64,-6.871,0.179,0.395,0.286,140.248,48000,0.674
117,1,Snitching (feat. Quavo & Future),"6,102,253",Pop Smoke,6852509,59,0.944,0.579,-4.961,0.191,0.0381,0.253,135.033,259346,0.769
77,1,Enigma,"7,695,566",Lady Gaga,18585963,59,0.669,0.804,-4.035,0.036,0.0306,0.694,116.001,179760,0.184
180,1,FLY,"4,681,054","KC Rebell, Summer Cem",1101597,59,0.835,0.596,-6.637,0.297,0.137,0.164,100.706,174893,0.897
183,1,If You’re Too Shy (Let Me Know) - Edit,"4,429,092",The 1975,5044278,59,0.651,0.806,-4.842,0.0311,0.00399,0.0927,125.641,239877,0.386
127,1,Shotz Fired,"5,291,167",Bonez MC,1683006,59,0.839,0.594,-9.087,0.139,0.249,0.165,76.007,179844,0.58
149,1,Strawberry Peels (feat. Young Thug & Gunna),"5,468,083",Lil Uzi Vert,11821805,59,0.862,0.65,-6.978,0.355,0.0207,0.568,131.194,115350,0.658
177,1,Trap This Way (This Way),"5,043,990",Lil Uzi Vert,11821805,59,0.71,0.586,-5.331,0.381,0.248,0.193,175.987,185439,0.207
159,1,SKYBOX,"5,846,484",Gunna,3337982,59,0.779,0.707,-6.527,0.16,0.0991,0.0934,140.894,178097,0.343
106,1,Live Off My Closet (feat. Future),"7,410,327",Lil Baby,7816213,59,0.807,0.678,-3.244,0.177,0.0345,0.0986,147.004,173061,0.21
57,1,Give No Fxk,"9,652,399","Migos, Travis Scott, Young Thug",11692972,59,0.904,0.627,-5.608,0.222,0.0303,0.0923,145.976,224243,0.236
164,1,That's What Love Is,"5,440,037",Justin Bieber,48544923,59,0.639,0.437,-6.959,0.0355,0.692,0.12,147.575,165120,0.751
171,1,B.I.T.C.H.,"5,215,211",Megan Thee Stallion,4794212,59,0.742,0.731,-4.362,0.306,0.0851,0.131,174.019,183143,0.547
115,1,Still Learning,"7,050,815",Halsey,15663384,59,0.708,0.661,-6.543,0.0546,0.0396,0.113,102.046,211784,0.317
167,1,Dans l'espace (feat. Heuss l'Enfoiré),"5,678,754",Gambi,951798,59,0.916,0.57,-6.278,0.18,0.0286,0.0851,110.05,169702,0.7
125,2,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)","5,229,616",French Montana,4039037,59,0.773,0.836,-2.326,0.153,0.283,0.0828,112.01,201271,0.497
192,2,Fantasía,"4,543,012",Ozuna,29238936,59,0.695,0.719,-5.938,0.0903,0.227,0.0884,180.074,175187,0.781
5,7,Rockin' Around The Christmas Tree,"16,613,649",Brenda Lee,222627,58,0.589,0.472,-8.749,0.0502,0.614,0.505,67.196,126267,0.898
180,1,PUNANI,"4,625,985",6ix9ine,6514102,58,0.841,0.541,-7.121,0.229,0.0186,0.123,97.961,115255,0.42
113,1,"The Man, The Myth, The Legend - Interlude","6,640,728",Juice WRLD,19102888,58,0.667,0.447,-14.625,0.761,0.916,0.612,83.534,136545,0.829
74,1,Fun Tonight,"7,907,329",Lady Gaga,18585963,58,0.645,0.923,-4.262,0.0725,0.364,0.14,117.945,173427,0.323
80,1,Plastic Doll,"7,451,452",Lady Gaga,18585963,58,0.743,0.853,-4.842,0.04,0.0019,0.0872,121.028,221667,0.422
87,1,Chromatica II,"7,136,521",Lady Gaga,18585963,58,0.184,0.297,-14.534,0.0359,0.473,0.527,75.824,41867,0.113
93,1,Chromatica I,"6,630,385",Lady Gaga,18585963,58,0.184,0.297,-14.534,0.0359,0.473,0.527,75.824,41867,0.113
106,1,1000 Doves,"6,069,544",Lady Gaga,18585963,58,0.668,0.826,-4.466,0.0383,0.0236,0.474,122.973,215480,0.388
69,2,Nicht verdient,"4,912,914","Capital Bra, Loredana",4093115,58,0.719,0.65,-7.274,0.232,0.381,0.167,77.981,176953,0.488
70,1,Deep Pockets,"8,285,754",Drake,56327031,58,0.473,0.824,-3.68,0.163,0.482,0.605,77.888,222929,0.374
151,1,Houdini (feat. Swarmz & Tion Wayne),"4,914,429",KSI,2010879,58,0.572,0.519,-8.054,0.243,0.000415,0.129,100.453,169355,0.704
126,1,Lotus,"6,017,103",Lil Uzi Vert,11821805,58,0.802,0.748,-5.708,0.207,0.24,0.165,150.063,193861,0.516
158,1,Moon Relate,"5,324,545",Lil Uzi Vert,11821805,58,0.867,0.768,-3.73,0.0791,0.18,0.254,102.021,181826,0.34
184,1,Got The Guap (feat. Young Thug),"4,946,997",Lil Uzi Vert,11821805,58,0.837,0.601,-5.628,0.198,0.21,0.0928,142.977,176756,0.749
120,5,Liberdade Provisória - Ao Vivo,"4,730,891",Henrique & Juliano,13312073,58,0.668,0.684,-5.937,0.0527,0.627,0.923,108.138,187986,0.7
60,1,POP,"10,484,727",Lil Uzi Vert,11821805,58,0.741,0.599,-6.672,0.419,0.00961,0.785,139.891,227474,0.276
85,1,Running Over (feat. Lil Dicky),"7,493,188",Justin Bieber,48544923,58,0.774,0.603,-7.319,0.0591,0.438,0.0869,149.982,179627,0.977
86,1,Available,"7,473,249",Justin Bieber,48544923,58,0.702,0.608,-6.843,0.0359,0.0736,0.129,75.012,195333,0.597
116,1,Confirmation,"6,520,106",Justin Bieber,48544923,58,0.438,0.315,-8.186,0.0375,0.608,0.151,190.064,170587,0.449
135,1,E.T.A.,"6,008,945",Justin Bieber,48544923,58,0.465,0.494,-7.595,0.066,0.49,0.127,127.298,176733,0.457
157,1,Hands,"5,934,464",Mac Miller,6189454,58,0.739,0.627,-8.608,0.171,0.0459,0.159,74.962,199981,0.542
187,1,Diamonds (with Normani),"4,981,484",Megan Thee Stallion,4794212,58,0.785,0.753,-3.841,0.0873,0.188,0.265,94.012,199301,0.488
66,1,Tell The Vision (feat. Kanye West & Pusha T),"8,859,168",Pop Smoke,6837946,57,0.662,0.686,-8.302,0.332,0.251,0.349,143.971,215000,0.678
152,1,Damaged,"6,763,705",Kid Cudi,5002317,57,0.625,0.581,-7.1,0.0316,0.553,0.254,142.04,150853,0.267
138,1,Snitches & Rats (feat. Young Nudy),"5,846,760","21 Savage, Metro Boomin",9949044,57,0.821,0.671,-5.893,0.18,0.00843,0.0972,145.953,187773,0.494
197,1,Steppin On Niggas,"4,853,661","21 Savage, Metro Boomin",9949044,57,0.849,0.635,-4.068,0.254,0.000608,0.062,89.484,140833,0.798
104,1,Ich weiß nicht mal wie sie heißt,"5,827,600","Capital Bra, Bozza",4093115,57,0.498,0.836,-3.905,0.184,0.525,0.0994,199.846,168750,0.609
89,1,Losses,"6,894,756",Drake,56327031,57,0.551,0.57,-7.385,0.351,0.28,0.424,85.687,271184,0.505
180,1,BLAME IT ON BABY,"4,616,034",DaBaby,7601122,57,0.875,0.687,-5.734,0.387,0.236,0.141,109.791,125907,0.864
128,1,BaeBae,"5,290,730",Samra,1045091,57,0.628,0.712,-4.864,0.156,0.282,0.156,86.627,167827,0.45
153,1,Wassup (feat. Future),"5,415,044",Lil Uzi Vert,11821805,57,0.762,0.622,-6.293,0.223,0.352,0.145,130.019,193314,0.626
188,1,I Can Show You,"4,831,405",Lil Uzi Vert,11821805,57,0.817,0.656,-7.086,0.277,0.051,0.115,139.915,120076,0.314
93,1,Chrome Heart Tags,"8,219,307",Lil Uzi Vert,11821805,57,0.702,0.768,-4.055,0.0669,0.541,0.105,70.056,212821,0.574
102,1,Bust Me,"7,828,045",Lil Uzi Vert,11821805,57,0.734,0.703,-6.256,0.355,0.237,0.413,151.923,194452,0.608
122,1,Secure The Bag,"7,053,947",Lil Uzi Vert,11821805,57,0.803,0.719,-4.485,0.392,0.344,0.425,129.945,238425,0.549
154,4,Tudo Ok,"5,510,844","Thiaguinho MT, Mila, JS o Mão de Ouro",28017,57,0.814,0.755,-6.164,0.0942,0.239,0.306,79.976,178500,0.963
122,1,Mios mit Bars,"6,341,141",Luciano,942380,57,0.677,0.633,-7.353,0.0467,0.111,0.217,145.012,232147,0.404
160,1,Might Not Give Up (feat. Young Thug),"5,503,902",A Boogie Wit da Hoodie,5865895,57,0.687,0.592,-6.378,0.224,0.203,0.279,178.83,225266,0.246
164,1,Zu Ende,"5,297,101","Samra, ELIF",1045091,57,0.707,0.747,-5.212,0.279,0.307,0.183,80.025,197861,0.491
187,1,Bi Sonraki Hayatımda Gel,"5,037,967","Murda, Ezhel",862965,57,0.933,0.448,-4.491,0.136,0.0253,0.104,103.981,167350,0.737
100,1,Alfred - Interlude,"8,030,151",Eminem,46814751,57,0.429,0.231,-20.43,0.402,0.878,0.279,74.545,30133,0.914
87,1,Woo Baby (feat. Chris Brown),"7,371,935",Pop Smoke,6837946,56,0.563,0.672,-7.226,0.0765,0.359,0.0972,99.772,156000,0.284
7,7,Jingle Bell Rock,"16,527,404",Bobby Helms,20637,56,0.754,0.424,-8.463,0.0363,0.643,0.0652,119.705,130973,0.806
171,1,CANTARES DE NAVIDAD,"5,842,320",Trio Vegabajeño,36177712,56,0.764,0.523,-7.371,0.0406,0.777,0.352,118.671,199720,0.962
153,1,Stripes Like Burberry,"5,445,204","Future, Lil Uzi Vert",10491105,56,0.758,0.574,-7.833,0.217,0.216,0.144,144.081,274313,0.706
145,1,Frühstück in Paris,"5,440,253","Capital Bra, Cro",4093115,56,0.744,0.644,-5.562,0.0641,0.229,0.204,96.852,151360,0.577
166,1,Sasuke,"4,701,551",Lil Uzi Vert,11821805,56,0.859,0.477,-6.116,0.428,0.00414,0.0819,145.979,251336,0.153
156,1,LIGHTSKIN SH*T (feat. Future & jetsonmade),"4,861,875",DaBaby,7601122,56,0.932,0.578,-4.478,0.366,0.115,0.115,129.991,111173,0.623
122,1,Auto Blu,"5,995,116","Shiva, Eiffel 65",561372,56,0.82,0.783,-6.146,0.0621,0.0158,0.0938,130.015,166087,0.653
175,1,One More Year,"5,279,739",Tame Impala,5064200,56,0.602,0.88,-5.414,0.0354,0.057,0.284,114.009,324013,0.493
192,1,Weiss,"4,872,077",Samra,1045091,56,0.6,0.525,-6.585,0.423,0.393,0.111,96.989,162702,0.436
183,1,Wake Up Call (feat. Trippie Redd),"5,029,979",KSI,2010879,56,0.642,0.669,-5.774,0.0486,0.318,0.119,156.084,175067,0.227
90,1,Dance Again,"7,394,604",Selena Gomez,28931149,56,0.784,0.552,-7.261,0.0871,0.0447,0.192,111.984,170498,0.465
143,1,JACKBOYS,"5,363,493",JACKBOYS,437907,56,0.413,0.13,-25.166,0.0336,0.9,0.111,123.342,46837,0.0676
127,1,More Time,"6,238,351",Pop Smoke,6837946,55,0.628,0.581,-8.377,0.188,0.46,0.152,145.396,120828,0.259
150,1,Manslaughter (feat. Rick Ross & The-Dream),"5,822,266",Pop Smoke,6837946,55,0.441,0.623,-7.331,0.0414,0.135,0.14,78.082,249231,0.285
6,7,It's Beginning to Look a Lot like Christmas,"15,424,001",Michael Bublé,4702232,55,0.339,0.214,-11.714,0.0375,0.908,0.341,94.775,206640,0.363
8,7,It's the Most Wonderful Time of the Year,"14,582,001",Andy Williams,369548,55,0.24,0.598,-8.435,0.0369,0.766,0.117,201.629,151933,0.776
47,5,Fairytale of New York (feat. Kirsty MacColl),"6,404,964",The Pogues,382997,55,0.271,0.551,-7.48,0.0457,0.582,0.256,78.111,272467,0.428
174,1,Abracadabra (feat. Future),"5,263,469",Sfera Ebbasta,4430628,55,0.846,0.681,-7.091,0.174,0.0461,0.112,131.988,192965,0.809
59,6,Rags2Riches (feat. ATR Son Son),"4,737,306",Rod Wave,2203386,55,0.904,0.26,-17.57,0.101,0.277,0.121,117.967,167147,0.231
139,1,VALLA NEIN (feat. Luciano),"5,029,858","KC Rebell, Summer Cem",1101597,55,0.761,0.657,-7.246,0.138,0.114,0.356,135.909,182040,0.589
151,1,Matrix,"5,724,739",Apache 207,1674348,55,0.789,0.509,-8.766,0.291,0.768,0.272,114.957,183793,0.418
87,1,Vulnerable,"7,531,094",Selena Gomez,28931149,55,0.695,0.573,-8.882,0.167,0.132,0.156,100.031,192172,0.38
107,1,Ring,"6,693,229",Selena Gomez,28931149,55,0.873,0.51,-5.35,0.0661,0.565,0.0738,110.953,148776,0.871
111,1,Crowded Room (feat. 6LACK),"6,483,001",Selena Gomez,28931149,55,0.724,0.415,-8.408,0.0518,0.764,0.103,89.999,186459,0.328
129,1,Coupe,"6,161,664",Pop Smoke,6837946,54,0.912,0.589,-7.476,0.2,0.0332,0.0795,135.921,123549,0.486
180,1,Brush Em (feat. Rah Swish),"5,335,271",Pop Smoke,6837946,54,0.654,0.724,-6.59,0.355,0.106,0.655,71.696,150449,0.717
11,6,Let It Snow! Let It Snow! Let It Snow!,"10,884,855",Dean Martin,1139096,54,0.451,0.24,-14.014,0.0351,0.912,0.175,134.009,117147,0.701
183,1,Beautiful Trip,"6,108,393",Kid Cudi,5002317,54,0.331,0.513,-15.392,0.632,0.972,0.882,133.971,37013,0.42
46,2,You Never Know,"5,304,382",BLACKPINK,23848461,54,0.535,0.434,-5.768,0.0505,0.405,0.253,144.497,229236,0.271
86,1,Boot,"6,375,562",Apache 207,1674348,54,0.534,0.565,-7.546,0.307,0.0627,0.112,194.034,193360,0.529
132,1,Du bist mein,"5,878,493","Zuna, Loredana, SRNO",900975,54,0.761,0.556,-6.943,0.364,0.138,0.0976,187.81,160357,0.521
161,1,Allein sein,"5,119,993",Ufo361,1700759,54,0.774,0.588,-8.529,0.225,0.0386,0.258,75.978,147353,0.392
126,2,Lettre à une femme,"5,895,243",Ninho,4764552,54,0.487,0.398,-9.901,0.0697,0.835,0.12,149.367,157766,0.905
141,1,Take It Out On Me,"5,858,768",Justin Bieber,48544923,54,0.772,0.616,-4.673,0.102,0.00337,0.104,129.967,178013,0.279
193,1,At Least For Now,"5,033,764",Justin Bieber,48544923,54,0.375,0.304,-9.897,0.0325,0.683,0.196,83.832,149653,0.295
119,1,People You Know,"6,255,954",Selena Gomez,28931149,54,0.695,0.62,-8.082,0.0521,0.0881,0.111,150.032,194900,0.62
159,1,Genius (feat. Lil Tjay & Swae Lee),"5,702,636",Pop Smoke,6837946,53,0.723,0.667,-7.524,0.351,0.256,0.261,143.044,208112,0.396
19,6,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),"10,787,165",Frank Sinatra,4953667,53,0.652,0.259,-13.336,0.0595,0.903,0.362,142.169,155453,0.836
24,5,Happy Xmas (War Is Over) - Remastered 2010,"9,509,781","John Lennon, Yoko Ono",4313100,53,0.321,0.64,-10.023,0.0324,0.28,0.718,146.172,214333,0.414
32,5,The Christmas Song (Merry Christmas To You),"8,478,518",Nat King Cole,1634288,53,0.319,0.21,-15.231,0.0341,0.92,0.138,78.696,192160,0.209
74,3,Christmas Lights,"10,455,065",Coldplay,31161671,53,0.295,0.496,-9.478,0.0327,0.207,0.858,132.062,268521,0.224
123,1,Komm Komm,"5,552,890",Capital Bra,4093115,53,0.485,0.793,-3.836,0.426,0.251,0.146,87.629,160667,0.371
198,1,"Bad Girls, Good Vibes","4,752,181",Ufo361,1700759,53,0.826,0.368,-12.761,0.133,0.516,0.0914,127.977,107446,0.158
140,1,Urgency (feat. Syd),"6,224,412",Lil Uzi Vert,11821805,53,0.619,0.784,-6.11,0.123,0.0326,0.315,156.035,181161,0.471
136,1,Mon Ami,"5,774,770",Samra,1045091,53,0.801,0.731,-3.723,0.383,0.188,0.111,105.666,138409,0.537
181,1,Christmas Tree Farm,"6,657,404",Taylor Swift,42227614,52,0.598,0.68,-4.505,0.0331,0.06,0.324,134.002,228027,0.437
174,1,Shit Changed,"4,823,401","Ufo361, Sonus030",1700759,52,0.824,0.528,-9.236,0.175,0.144,0.104,157.005,183839,0.32
184,1,100k Cash,"5,192,813","Capital Bra, Samra",4093115,52,0.701,0.714,-5.906,0.524,0.289,0.0883,86.91,173353,0.604
166,1,A Sweeter Place (feat. Kid Cudi),"5,291,134",Selena Gomez,28931149,52,0.583,0.777,-6.991,0.185,0.109,0.108,190.054,263306,0.31
17,6,Do They Know It's Christmas? - 1984 Version,"10,476,212",Band Aid,4883,51,0.599,0.642,-6.936,0.0363,0.164,0.0992,115.412,222533,0.349
23,4,Wonderful Christmastime - Edited Version / Remastered 2011,"9,882,989",Paul McCartney,3609658,51,0.774,0.511,-8.914,0.0319,0.322,0.0672,94.736,227653,0.771
39,5,White Christmas,"7,045,348","Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",359973,51,0.317,0.158,-16.485,0.0381,0.673,0.338,130.503,177480,0.247
127,1,Carol of the Bells,"7,993,078","Mykola Dmytrovych Leontovych, John Williams",1024868,51,0.418,0.106,-22.507,0.0448,0.994,0.179,46.718,85267,0.8
150,1,Naughty List (with Dixie),"7,299,201",Liam Payne,8037861,51,0.619,0.771,-2.204,0.0601,0.0318,0.114,81.966,154747,0.704
83,2,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,"9,624,871",Paul McCartney,3609658,51,0.774,0.511,-8.914,0.0319,0.322,0.0672,94.736,227653,0.771
83,1,VACATION,"6,883,487",Tyga,6298789,51,0.821,0.61,-6.22,0.0959,0.0247,0.185,110.973,192936,0.47
161,1,Let Me Get Me,"5,356,671",Selena Gomez,28931149,51,0.826,0.571,-9.263,0.0426,0.249,0.215,121.06,189145,0.475
195,1,Cut You Off,"4,874,380",Selena Gomez,28931149,51,0.855,0.294,-8.676,0.286,0.3,0.091,139.745,182017,0.842
16,6,Sleigh Ride,"10,508,459",The Ronettes,1251372,50,0.529,0.772,-7.013,0.0287,0.403,0.316,91.751,181267,0.853
186,1,Rich Rich,"4,938,864",Ufo361,1700759,50,0.548,0.648,-4.796,0.292,0.0842,0.123,141.937,204319,0.232
40,14,Rasputin,"9,600,707","Majestic, Boney M.",32178,49,0.83,0.839,-6.985,0.0699,0.00201,0.0353,128.012,345543,0.59
9,7,Underneath the Tree,"12,266,990",Kelly Clarkson,7869617,49,0.509,0.812,-5.439,0.0537,0.00128,0.214,159.878,229640,0.689
14,6,Feliz Navidad,"11,664,490",José Feliciano,239129,49,0.513,0.831,-9.004,0.0383,0.55,0.336,148.837,182067,0.963
42,5,A Holly Jolly Christmas - Single Version,"6,716,353",Burl Ives,58479,49,0.683,0.375,-13.056,0.0303,0.579,0.076,140.467,135533,0.888
62,4,Blue Christmas,"6,007,011",Elvis Presley,5698788,49,0.465,0.27,-16.661,0.0425,0.9,0.145,94.518,129173,0.58
60,5,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"5,422,082","Perry Como, The Fontane Sisters",336373,49,0.724,0.276,-12.25,0.0599,0.76,0.116,112.874,155933,0.718
85,1,Santa's Coming for Us,"9,474,711",Sia,20528724,49,0.547,0.814,-6.191,0.12,0.0215,0.0475,92.986,205267,0.724
196,1,Kinda Crazy,"4,866,777",Selena Gomez,28931149,49,0.691,0.446,-10.304,0.0472,0.484,0.183,93.03,212436,0.534
21,6,Holly Jolly Christmas,"9,852,792",Michael Bublé,4702232,48,0.647,0.465,-8.308,0.0428,0.865,0.0882,151.251,119787,0.699
155,1,Big Drip,"6,010,373","Ufo361, Future",1700759,48,0.791,0.535,-6.753,0.311,0.0448,0.129,158.922,173785,0.443
38,5,Merry Christmas Everyone,"6,052,105",Shakin' Stevens,99249,47,0.534,0.904,-3.315,0.0369,0.129,0.128,202.899,220160,0.96
92,2,Like It's Christmas,"9,167,304",Jonas Brothers,5436999,47,0.725,0.571,-6.007,0.102,0.0183,0.0519,146.035,200880,0.61
119,1,Baby It's Cold Outside (duet with Michael Bublé),"8,160,534",Idina Menzel,353571,47,0.553,0.476,-8.869,0.0649,0.647,0.281,113.401,166147,0.558
160,1,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),"7,170,169",Mariah Carey,6931357,47,0.648,0.938,-3.298,0.115,0.0339,0.0564,78.496,200467,0.849
129,4,Past Life (with Selena Gomez),"5,228,433",Trevor Daniel,632097,47,0.575,0.543,-5.062,0.0529,0.102,0.176,159.905,186480,0.283
83,3,Have Yourself A Merry Little Christmas,"9,548,924",Sam Smith,17097317,46,0.438,0.178,-9.402,0.0414,0.957,0.316,75.248,170964,0.344
69,6,Christmas (Baby Please Come Home),"5,394,054",Darlene Love,1251372,45,0.325,0.759,-7.146,0.053,0.395,0.0773,126.627,166453,0.36
102,1,Christmas Without You,"8,813,922",Ava Max,3916979,45,0.654,0.596,-4.68,0.0458,0.424,0.11,118.078,169245,0.382
152,1,I'll Be Home,"7,281,773",Meghan Trainor,10606572,45,0.542,0.37,-7.779,0.0257,0.318,0.108,84.796,219653,0.289
89,3,"Baby, It's Cold Outside (feat. Meghan Trainor)","9,270,017",Brett Eldredge,1298537,44,0.583,0.572,-4.776,0.0366,0.738,0.266,113.998,173560,0.684
104,1,You Make It Feel Like Christmas (feat. Blake Shelton),"8,696,354",Gwen Stefani,4805333,44,0.635,0.87,-4.291,0.04,0.0156,0.118,93,156773,0.912
117,1,Santa Claus Is Coming to Town,"8,177,832",Michael Bublé,4702232,44,0.594,0.389,-7.109,0.0517,0.785,0.0313,122.331,171093,0.396
123,1,I Saw Mommy Kissing Santa Claus,"8,064,361",The Jackson 5,1151360,44,0.583,0.712,-8.222,0.0538,0.263,0.817,128.897,181267,0.614
144,1,"Baby, It's Cold Outside","7,367,482",Dean Martin,1139096,44,0.469,0.196,-16.093,0.0571,0.882,0.0513,130.036,143733,0.537
145,1,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","7,363,913",Bruce Springsteen,4224071,44,0.357,0.668,-8.444,0.0479,0.362,0.727,139.986,267600,0.407
161,1,Do You Hear What I Hear? - Remastered 2006,"7,149,158",Bing Crosby,359973,44,0.566,0.246,-15.499,0.0276,0.813,0.195,101.529,165667,0.412
192,1,Please Come Home for Christmas - 2013 Remaster,"6,400,108",Eagles,6896776,44,0.612,0.289,-11.568,0.0421,0.599,0.0561,183.18,177440,0.466
66,4,Step Into Christmas,"5,353,591",Elton John,7504724,43,0.526,0.925,-5.584,0.0363,0.102,0.305,140.308,272394,0.819
71,3,Jingle Bell Rock - Daryl's Version,"10,522,305",Daryl Hall & John Oates,1549216,43,0.666,0.841,-3.592,0.0312,0.613,0.113,128.706,126360,0.84
86,2,My Only Wish (This Year),"9,457,199",Britney Spears,9470311,43,0.669,0.843,-3.766,0.0268,0.169,0.195,147.08,255400,0.702
52,5,Santa Baby,"5,687,085",Kylie Minogue,1324920,42,0.685,0.391,-7.183,0.0435,0.744,0.142,87.101,202547,0.443
140,1,The Christmas Song (Shawn Mendes & Camila Cabello),"7,536,851",Shawn Mendes,33893352,42,0.341,0.181,-12.073,0.0366,0.888,0.137,83.608,196254,0.212
147,1,One More Sleep,"7,350,024",Leona Lewis,2877234,42,0.638,0.813,-3.849,0.0362,0.464,0.344,112.986,239587,0.754
175,1,This Christmas,"6,809,438",Donny Hathaway,424935,42,0.634,0.645,-9.2,0.0376,0.292,0.246,93.047,231173,0.677
